TheaterMovieId,ShowDatetime,NormalizedAttendance
3237,2013-12-10 20:35:00,47.4348215088
3237,2013-12-11 20:25:00,21.9639328565
3237,2013-12-12 20:25:00,16.7182795113
3237,2013-12-13 20:15:00,17.8593078767
3237,2013-12-13 22:25:00,8.23160784959
3237,2013-12-14 20:15:00,21.3230377397
3237,2013-12-14 22:25:00,10.6656565284
3237,2013-12-15 14:10:00,16.5359735976
3237,2013-12-15 18:00:00,26.1451958932
3237,2013-12-15 20:25:00,23.7962112401
3237,2013-12-16 16:00:00,14.847407047
3237,2013-12-16 18:10:00,17.5628670932
3237,2013-12-16 20:35:00,8.90452236433
3237,2013-12-17 18:10:00,14.7751759377
3237,2013-12-17 20:35:00,18.6136641364
3237,2013-12-18 20:35:00,10.4063459781
3237,2013-12-20 20:15:00,20.0917213613
3237,2013-12-21 20:15:00,23.5909180931
3237,2013-12-22 21:00:00,30.0647519506
3237,2013-12-23 18:35:00,31.3832744959
3237,2013-12-24 20:35:00,6.21926741803
3237,2013-12-25 20:35:00,8.38475320859
3237,2013-12-26 17:50:00,31.6322438534
3237,2013-12-28 22:10:00,24.0173460064
3237,2013-12-29 21:00:00,29.5718871645
3237,2014-01-01 18:15:00,21.5150523836
3237,2014-01-03 22:15:00,26.2150704698
3237,2014-01-04 22:15:00,22.6909333462
3237,2014-01-05 20:25:00,23.3135732337
3237,2014-01-06 14:30:00,24.7586610947
3237,2014-01-06 18:10:00,31.7270865959
3237,2014-01-07 20:25:00,21.0604466818
3761,2014-09-25 20:15:00,23.4036355727
7011,2016-06-10 18:20:00,3.32214678458
7011,2016-06-13 20:35:00,10.7467315072
7011,2016-06-14 16:25:00,10.419488671
3653,2016-02-18 14:25:00,31.834685479
3805,2015-09-23 20:40:00,9.26822455764
3805,2015-09-24 20:40:00,23.4367601107
3805,2015-09-26 20:35:00,9.49331135529
3805,2015-09-27 16:30:00,5.7596318616
3805,2015-09-29 18:15:00,9.32014506311
3805,2016-01-20 18:05:00,2.49294678128
3805,2016-01-21 18:00:00,2.76939153369
3805,2016-01-22 18:00:00,6.67143821841
3805,2016-01-25 18:05:00,2.46668185332
4258,2016-05-05 20:40:00,5.4909194614
4258,2016-05-06 22:25:00,4.30494372861
4258,2016-05-07 22:25:00,10.0402125125
