TheaterMovieId	ShowDatetime	NormalizedAttendance
3305	1358341800.0	25.7950352105
3305	1358364900.0	18.7989260661
3305	1358623500.0	35.6096524057
3305	1358687400.0	51.9513341014
3305	1358710500.0	14.7186636672
3305	1358774700.0	15.4899002423
3305	1358860500.0	4.42681380427
3305	1358867400.0	15.9350161101
3305	1358946900.0	12.8996570708
3305	1359149100.0	20.9709224501
3305	1359228300.0	38.9480573188
3305	1359235200.0	37.2878934489
3305	1359293700.0	100.336923748
3938	1382358600.0	16.7002626585
3938	1382445000.0	41.0349311037
3938	1382531400.0	32.9233749553
3554	1406721600.0	73.309945111
3554	1406728800.0	34.1915121099
3554	1406736600.0	106.141854451
3554	1406745000.0	105.347801416
3554	1406808000.0	71.0190093263
3554	1406815200.0	66.5834709509
3554	1406823600.0	55.484593495
3554	1406831400.0	96.1067662043
3554	1406902200.0	64.0464903619
3554	1406908800.0	64.6892346935
3554	1406917800.0	72.6519284441
3554	1406923800.0	114.787172682
3554	1406988600.0	152.558756222
3554	1406995200.0	105.131312342
3554	1407004200.0	75.2068804679
3554	1407010200.0	138.577185864
3554	1407067200.0	43.644666923
3554	1407075000.0	51.1488375213
3554	1407082200.0	103.215660837
3554	1407090600.0	101.051968818
3554	1407153600.0	46.8781191242
3554	1407161400.0	58.2240821472
3554	1407168600.0	60.1640040037
3554	1407177000.0	91.5613344775
3554	1407240000.0	34.5417719863
3554	1407247200.0	58.1419539569
3554	1407255000.0	76.2077384046
3554	1407263400.0	131.370610337
3554	1407327000.0	75.9408547872
3554	1407333600.0	75.584540144
3554	1407342000.0	59.755250298
3554	1407350100.0	55.5374163297
3554	1407413400.0	29.3964599176
3554	1407420000.0	46.5135631656
3554	1407436500.0	89.2565619585
3554	1407506400.0	104.655517123
3554	1407512400.0	64.1412626924
3554	1407521400.0	52.9015384804
3554	1407528600.0	70.1477166389
3554	1407591900.0	36.3036471169
3554	1407599400.0	21.9897831041
3554	1407607800.0	42.0223245532
3554	1407615000.0	36.8691595418
3554	1407672600.0	56.0970506306
3554	1407679200.0	76.3213860135
3554	1407687600.0	44.6767405932
3554	1407695700.0	76.3270586938
3554	1407759000.0	31.8461649108
3554	1407765600.0	19.380651319
3554	1407774000.0	21.9102584426
3554	1407782100.0	56.5291559071
3554	1407845400.0	51.4438048559
3554	1407852000.0	42.6374329018
3554	1407860400.0	47.8042002384
3554	1407868500.0	115.041790969
3554	1407939300.0	50.5491940276
3554	1407945600.0	26.2800015942
3554	1407954600.0	32.8426525843
3554	1408025400.0	37.9479291223
3554	1408032000.0	16.7427478637
3554	1408041000.0	50.3570952551
3554	1408117800.0	20.0414221885
3554	1408126200.0	10.5811454223
3554	1408133400.0	9.95048671819
3554	1408204200.0	15.7069879315
3554	1408212600.0	37.2650802642
3554	1408219800.0	30.5124078966
3554	1408284600.0	40.919070017
3554	1408291200.0	25.9714094769
3554	1408300200.0	56.1399826769
3554	1408371300.0	15.5535981623
3554	1408377600.0	14.1507700892
3554	1408386600.0	49.7615948248
3554	1408457700.0	48.6049942573
3554	1408464000.0	32.3446173467
3554	1408473000.0	29.8569568949
3554	1408550400.0	12.129231505
3554	1408560000.0	34.610667708
3554	1408636800.0	30.3230787626
3554	1408646400.0	43.5105536901
3554	1408726800.0	30.1338434812
3554	1408736400.0	21.9511209979
3554	1408813200.0	33.4113687827
3554	1408822800.0	25.6192735684
3554	1408896000.0	22.1237932581
3554	1408905600.0	28.0541263946
3554	1408975800.0	73.7505040531
3554	1408992000.0	37.5772963687
3554	1409068800.0	80.8615433669
3554	1409078400.0	21.7552768451
3554	1409148600.0	27.1712383354
3554	1409235000.0	9.7040136912
3554	1409343000.0	7.97133143623
3554	1409429400.0	24.1556562515
3554	1409501400.0	42.0508247853
3554	1409580600.0	51.9050861445
3554	1409674200.0	25.1279210387
3554	1409746200.0	16.5740215529
3554	1409947800.0	31.696458123
3554	1410034200.0	37.0671666692
3554	1410099000.0	18.6727792837
3554	1410279000.0	18.845940779
3469	1386681300.0	50.970607683
3469	1386703800.0	21.7168981678
4064	1364216400.0	24.540552816
4103	1347725700.0	12.4471534054
4103	1347898440.0	10.418829822
4103	1347971100.0	5.20378507409
4103	1348065600.0	11.2706955442
4143	1361379600.0	0.962601238433
4143	1361553900.0	1.88594155064
4143	1361653800.0	4.6741889207
4143	1361898000.0	22.139828484
3832	1352215800.0	54.3469616215
3832	1352302200.0	68.8009407761
3845	1355939100.0	3.47696375095
3845	1355945700.0	10.4063459781
3845	1356032100.0	13.7765470868
3845	1356110700.0	9.38874984962
3845	1356117900.0	12.517929483
3845	1356125400.0	5.52094134759
3845	1356197700.0	5.45205450068
3845	1356204300.0	7.9320427196
3845	1356210900.0	3.94149495826
3845	1356276900.0	4.46890016631
3845	1356284100.0	10.3919002368
3845	1356291300.0	7.39694164789
3845	1356363300.0	5.11652736564
3845	1356370500.0	8.06998487038
3845	1356377700.0	1.54456170254
3845	1356449700.0	19.6133549016
3845	1356456900.0	8.06998487038
3845	1356464100.0	11.8416397195
3845	1356543600.0	12.5168475792
3845	1356621900.0	13.5393299108
3845	1356636900.0	9.78222411609
3845	1356716100.0	9.86331484158
3845	1356722700.0	10.8620748873
3845	1356729300.0	1.98580224517
3845	1356802800.0	7.44181509656
3845	1356809100.0	11.0358855229
3845	1356815700.0	1.68921212497
3845	1356882000.0	16.4002233046
3845	1356889200.0	8.31049757733
3845	1356968400.0	23.9746985078
3845	1356982500.0	22.1387177364
3845	1357062300.0	6.18923895679
3845	1357068900.0	6.43899286479
3778	1418736600.0	51.2628777211
3778	1418758200.0	44.6402906782
3778	1418924400.0	18.1662156111
3778	1419010800.0	24.4533406865
3496	1349266500.0	19.2734457975
3496	1349274300.0	27.5354204251
3496	1349532900.0	38.6234624834
3496	1349540100.0	34.7707900941
3496	1349613300.0	46.9372103597
3496	1349620200.0	40.0341916542
3496	1349871300.0	32.7648578558
3496	1349878500.0	23.343644279
3496	1350137700.0	33.2161777358
3496	1350144900.0	22.9171116529
3496	1350218100.0	24.0273814936
3496	1350224700.0	29.4450138854
3496	1350475200.0	16.4812678718
3496	1350483300.0	26.2615998139
3496	1350743700.0	19.3251293388
3496	1350750300.0	12.5570542219
3496	1350822900.0	13.9694078451
3496	1350829800.0	10.9184159057
3496	1351088700.0	20.2892571553
3496	1351347300.0	1.3331026916
3496	1351438500.0	5.85095112889
3496	1351524300.0	25.1183822164
3496	1351610100.0	14.6283103801
3496	1351700700.0	16.1111287069
3496	1351791300.0	30.669896641
3496	1351869900.0	36.8317201527
3496	1351964400.0	16.9063592183
3496	1352223600.0	41.8265714025
3496	1352381100.0	36.2007174219
3496	1352554200.0	88.1104852207
3496	1352560800.0	68.560711044
3496	1352647200.0	72.4821225577
3496	1357650900.0	7.27983861808
3969	1425582900.0	106.125106908
4026	1358961900.0	2.44941693031
4026	1359056100.0	9.57198065177
4026	1359221700.0	19.5958803503
4026	1359394500.0	18.8228300888
4026	1359488100.0	20.8593905244
4026	1359559500.0	12.457075564
4026	1359999300.0	23.0253677828
3853	1371644100.0	180.375847206
3853	1371655500.0	62.9784493093
3853	1371665700.0	119.93973724
3853	1371752100.0	147.3986686
3853	1371831300.0	43.3943008952
3853	1371841200.0	53.3366888597
3853	1371909600.0	90.9013801911
3853	1371919500.0	42.9265380491
3853	1371929400.0	92.1684240823
3853	1371990300.0	54.2018029846
3853	1372001100.0	113.723117095
3853	1372011300.0	117.051027604
3853	1372077300.0	51.6863178078
3853	1372097700.0	79.0640126986
3853	1372163700.0	6.78106911828
3853	1372184100.0	34.9480068075
3853	1372248000.0	35.2713841703
3853	1372270500.0	19.9899562066
3853	1372356600.0	31.1381260777
3853	1372444500.0	30.7763040198
3853	1372515300.0	28.6504254999
3853	1372532400.0	45.6716569575
3853	1372593600.0	17.5985751199
3853	1372608600.0	11.4047149535
3853	1372616100.0	45.8854441791
3853	1372680000.0	10.2340539644
3853	1372695000.0	18.0582298713
3853	1372702500.0	41.2926086252
3853	1372766400.0	30.793633295
3853	1372781400.0	15.6741944579
3853	1372788900.0	62.3134918606
3853	1372852800.0	25.4386859714
3853	1372860600.0	15.3060375747
3853	1372875300.0	38.4461402529
3853	1372961700.0	17.7334401933
3853	1373049300.0	16.5754943117
3853	1373135700.0	10.1700789343
3853	1373198400.0	9.82434418934
3853	1373212800.0	10.7178911021
3853	1373221500.0	1.0429020415
3853	1373284800.0	4.58187156944
3853	1373293200.0	1.80968519243
3853	1373307300.0	8.44193759532
3853	1373371200.0	4.58187156944
3853	1373379000.0	9.01047610446
3853	1373393700.0	9.37993066146
3709	1415821200.0	7.44179718245
3709	1415899500.0	2.24989556477
3709	1415907600.0	10.5852564349
3709	1415984400.0	11.4728487994
3709	1416070800.0	10.2431807737
3709	1416158400.0	18.5636300689
3709	1416230700.0	10.6551707491
3709	1416253200.0	12.118890279
3709	1416317100.0	7.64104966984
3709	1416331200.0	14.8181519998
3709	1416425400.0	4.98605252396
3709	1416511800.0	21.1573277904
3709	1416676200.0	12.8702267326
3709	1416763500.0	9.28991237607
3709	1416857400.0	7.62579186082
3709	1416935400.0	18.9151207059
3709	1417454100.0	19.1393855821
3709	1417526700.0	28.7774497256
4010	1426699200.0	9.6935286964
4010	1426785600.0	7.82310959587
4010	1426972200.0	3.79104401572
4010	1427044800.0	11.4590405559
4010	1427131200.0	28.3655137152
4010	1427202600.0	21.7813901972
4010	1427475600.0	28.4966648999
4010	1427570700.0	11.5175345708
4010	1427717700.0	21.4170962325
4010	1427818200.0	20.2384177974
3490	1354821300.0	29.4884977298
3490	1354900500.0	1.58046733874
3490	1355160900.0	5.07954442356
3490	1355247300.0	4.03169908468
3490	1355518800.0	2.56121480527
3490	1355750700.0	2.22939585673
3490	1355772900.0	1.27207462348
3490	1355852100.0	2.01584954234
4080	1408536900.0	29.3143509662
4080	1408549500.0	18.4932827154
4080	1408635900.0	36.9865654307
4080	1408714800.0	39.1318989485
4080	1408726800.0	18.8336521758
4080	1408801200.0	5.77058329879
4080	1408813200.0	16.7056843913
4080	1408883100.0	39.723678712
4080	1408904700.0	34.8184050134
4080	1408968900.0	90.3859154791
4080	1408981500.0	59.5894665273
4080	1409055300.0	2.44286258051
4080	1409067900.0	32.8769470495
4080	1409084100.0	19.5685649329
4080	1409142000.0	58.4880022907
4080	1409154600.0	18.3795909714
4080	1409228400.0	48.7400019089
4080	1409344200.0	16.8608441529
4080	1409408700.0	34.8460358801
4080	1409423100.0	29.829741214
4080	1409488800.0	20.166984091
4080	1409502900.0	14.1923691806
4080	1409589300.0	35.2747134484
4080	1409682300.0	39.6936256721
4080	1409948400.0	48.6267963929
4080	1410013200.0	14.3606429102
4080	1410034800.0	46.2357016493
4080	1410100200.0	5.7596318616
4080	1410280200.0	6.04540124933
3324	1457529000.0	78.8225150584
3324	1457543400.0	41.5578500046
3324	1457552100.0	44.1879496708
3324	1457629800.0	34.6726512758
3324	1457638500.0	51.2200311189
3324	1457723700.0	80.5238200902
3324	1457731200.0	65.2746281737
3324	1457794500.0	81.926952266
3324	1457801700.0	31.1604634819
3324	1457809800.0	79.0333624595
3324	1457874000.0	47.5348121121
3324	1457882400.0	58.2163289363
3324	1457897700.0	58.0337777345
3324	1457975400.0	36.0853207554
3324	1457984100.0	27.8789535182
3324	1458061800.0	30.3576266961
3324	1458070500.0	20.561466393
3324	1458141000.0	39.7613865318
3324	1458156300.0	18.6242186266
3324	1458242700.0	26.9411762022
3324	1458328200.0	51.2396249131
3324	1458335700.0	44.3237447322
3324	1458392400.0	43.6730501914
3324	1458414600.0	37.5822982325
3324	1458422100.0	40.2650638985
3324	1458479400.0	26.5894647172
3324	1458486900.0	33.7228951873
3324	1458501900.0	47.0817454023
3324	1458573900.0	37.8241872469
3324	1458588300.0	14.0371829641
3324	1458666000.0	31.1406906813
3324	1458674700.0	26.5723532377
3324	1458746100.0	12.2518193429
3324	1458839700.0	10.5486132822
3324	1458940200.0	32.8227680096
3324	1458997200.0	56.1510645318
3324	1459027200.0	38.6898203306
3324	1459080600.0	69.043763519
3324	1459181700.0	18.5132000235
3324	1459268100.0	2.8596531655
3324	1459542000.0	28.9153802313
3324	1459599000.0	13.5973854764
3324	1459628400.0	33.8439965728
3324	1459684500.0	19.6129266861
3324	1459771200.0	33.5431718675
3324	1459857600.0	70.6802550065
4115	1349266500.0	39.9922070513
4115	1349274000.0	32.9980030104
4115	1349281500.0	21.9820914912
4115	1349289300.0	95.5626791716
4115	1349375700.0	60.24363138
4115	1349460900.0	69.1786802013
4115	1349468700.0	152.427924209
4115	1349532000.0	25.5062643158
4115	1349539200.0	35.3422299481
4115	1349547300.0	64.7689099151
4115	1349555100.0	75.7755724119
4115	1349612100.0	50.3962202762
4115	1349619900.0	37.8082219401
4115	1349627400.0	40.0417544894
4115	1349634900.0	52.0360221197
4115	1349713200.0	19.5645808718
4115	1349721300.0	36.0543470721
4115	1349799900.0	13.9328374256
4115	1349807700.0	42.205291713
4115	1349871300.0	18.9436770243
4115	1349879100.0	12.703977692
4115	1349886900.0	19.8507388448
4115	1349894100.0	28.3148679027
4115	1349980500.0	32.3530612967
4115	1350065700.0	45.5566918399
4115	1350073800.0	57.8975122841
4115	1350152100.0	57.9271236565
4115	1350159300.0	73.0008758736
4115	1350218100.0	46.5481273856
4115	1350225300.0	42.8430415605
4115	1350232500.0	19.7015078627
4115	1350239100.0	48.9604238477
4115	1350318900.0	15.3567223587
4115	1350326100.0	31.7278254235
4115	1350412500.0	17.0182627875
4115	1350476100.0	14.7339710189
4115	1350499800.0	17.5638851496
4115	1350671100.0	9.18293059526
4115	1350678000.0	29.3285846076
4115	1350749700.0	24.2647548979
4115	1350757500.0	19.0656080887
4115	1350764400.0	23.2164525538
4115	1350837600.0	29.2515364054
4115	1350844500.0	21.0145473945
4115	1350930900.0	36.0543470721
4115	1351080900.0	18.9436770243
4115	1351283400.0	10.9535834051
4115	1351345500.0	1.9033690742
4115	1351369800.0	10.368321477
4115	1351430700.0	12.7648030769
4115	1351532700.0	23.2278328808
3987	1380111300.0	27.6279514736
3987	1380118200.0	33.2281546173
3987	1380134100.0	30.9713550619
3987	1380310200.0	55.1229119957
3987	1380376800.0	32.023486555
3987	1380392700.0	38.1336396487
3987	1380399900.0	42.3241531022
3987	1380464700.0	17.2613722293
3987	1380479700.0	36.7777952449
3987	1380558900.0	5.03924477834
3987	1380652500.0	13.61461023
3987	1380918600.0	3.1295952586
3987	1380989700.0	5.19959033526
3987	1381005000.0	25.1271286733
3987	1381068900.0	3.28372718447
3987	1381250400.0	2.26883383928
3112	1381925700.0	54.7261780702
3112	1381935600.0	17.5158620229
3112	1381941900.0	21.680429917
3112	1381948500.0	29.4946540653
3112	1382034900.0	44.6249121333
3112	1382114700.0	29.050925933
3112	1382120700.0	31.7228511473
3112	1382127300.0	24.4571770372
3112	1382185200.0	10.2408974289
3112	1382193300.0	33.4170105952
3112	1382207100.0	50.4373146647
3112	1382213700.0	37.6634400464
3112	1382273100.0	58.616125366
3112	1382279700.0	68.8195848694
3112	1382286900.0	48.0684556558
3112	1382294100.0	42.4892987372
3112	1382358300.0	15.6827855772
3112	1382373900.0	17.1683982163
3112	1382380500.0	24.5153634034
3112	1382451900.0	35.4963705679
3112	1382458800.0	24.6033326965
3112	1382466900.0	61.8721076371
3112	1382531700.0	21.1082215774
3112	1382546100.0	15.2484783526
3112	1382553300.0	32.1034520759
3112	1382618100.0	4.22164431547
3112	1382625300.0	9.66783185201
3112	1382632500.0	8.13252178803
3112	1382639700.0	28.6012573039
3112	1382711700.0	20.3024468892
3112	1382718900.0	30.4969567051
3112	1382722200.0	13.3571903062
3112	1382733000.0	26.1433067422
3112	1382798100.0	7.22529958814
3112	1382805300.0	16.2253671818
3112	1382811900.0	13.2935558031
3112	1382818500.0	12.7672678123
3112	1382880900.0	22.0988321543
3112	1382888100.0	31.6654531608
3112	1382895300.0	20.2641528745
3112	1382902500.0	17.331161327
3112	1382967300.0	17.9419883408
3112	1382981700.0	22.3644349171
3112	1382988900.0	32.6871512045
3112	1383053700.0	11.6095218676
3112	1383060900.0	13.5349645928
3112	1383068100.0	32.5300871521
3112	1383075300.0	49.6144259354
3112	1383154500.0	15.2484783526
3112	1383161700.0	31.5197529472
3112	1383233700.0	24.6133563308
3112	1383240900.0	6.89437954452
3112	1383248100.0	25.4916985544
3112	1383327300.0	50.5767848795
3112	1383337500.0	14.1780751823
3112	1383341400.0	5.22000384342
3112	1383411600.0	37.0658828586
3112	1383417600.0	20.9369498673
3112	1383427800.0	15.0251683842
3112	1383490800.0	40.5138301994
3112	1383500700.0	23.3432251378
3112	1383508800.0	10.6001870247
3112	1383571800.0	34.5941230821
3112	1383587100.0	14.031823297
3112	1383658200.0	22.9692853318
3112	1383673500.0	10.6853064032
3112	1383680700.0	22.7586107759
3112	1383766500.0	29.8416433141
3112	1383938100.0	22.2283191553
3112	1384025100.0	31.0973171551
3112	1384032300.0	25.4877102956
3112	1384089900.0	59.8108801553
3112	1384112400.0	34.2373697137
3112	1384176300.0	31.8187515756
3112	1384198500.0	16.1172617469
3112	1384263000.0	15.3128568879
3112	1384277700.0	25.2906881297
3112	1384536600.0	37.1636573718
3112	1384710000.0	50.9033975438
3112	1384788900.0	27.1358361269
3112	1384795500.0	18.424433461
3112	1384882800.0	29.8896547935
3112	1384962300.0	8.03307177911
3112	1385223600.0	14.9531920996
3112	1385307300.0	34.7332272743
3112	1385478000.0	23.4929516931
3112	1385839500.0	33.9678387386
3112	1385911500.0	26.0991212693
3112	1386006000.0	3.36984039024
3112	1386092400.0	12.0073979404
3112	1386249900.0	2.06817895878
3112	1386365400.0	8.28141202139
3112	1386451800.0	12.1541629291
3112	1386516300.0	14.9828288768
3112	1386532800.0	6.20400273983
3112	1386689100.0	1.64445250094
3112	1394033700.0	11.6806751782
3112	1394226900.0	16.3204129698
3112	1394307000.0	20.7431273575
3112	1394379300.0	7.1415312108
3112	1394904300.0	23.7557339933
3112	1395149100.0	19.7090732844
7008	1464798000.0	14.9465797114
7008	1464884400.0	20.1042597296
7008	1465071600.0	7.45704301423
7008	1465152000.0	13.0594918123
7008	1465309500.0	10.419488671
7008	1465676700.0	6.00703475214
7008	1465835100.0	28.9489093124
4038	1397045700.0	64.3095762852
4038	1397053500.0	55.9916766109
4038	1397235000.0	79.9822598368
4038	1397310300.0	52.2847557169
4038	1397322000.0	53.2419509069
4038	1397391000.0	45.370340489
4038	1397399700.0	60.6522770141
4038	1397578500.0	76.9852703661
4038	1397650500.0	50.7707181199
4038	1397657400.0	25.702086188
4038	1397838300.0	53.7986038258
4038	1397916600.0	24.2841407145
4038	1397923800.0	37.1439761152
4038	1397996400.0	25.0151870925
4038	1398003900.0	90.6497290702
4038	1398082500.0	28.0653039648
4038	1398089700.0	22.4334561562
4038	1398183000.0	20.4837006297
4038	1398191700.0	28.7999624186
4038	1398255300.0	28.4796993042
4038	1398263100.0	50.5047639452
4038	1398442500.0	7.31677203638
4038	1398450300.0	30.6896174494
4038	1398521400.0	36.0345313829
4038	1398528600.0	33.7672510138
4038	1398536700.0	20.5194943202
4038	1398600900.0	85.1711699769
4038	1398608400.0	68.7792302488
4038	1398615600.0	51.7578047072
4038	1398687600.0	39.0925358325
4038	1398695100.0	28.1292356151
4038	1398702000.0	11.6937072603
4038	1398773700.0	54.1672712255
4038	1398781500.0	96.5344222244
4038	1398788400.0	74.4145007474
4038	1398859800.0	45.2398009512
4038	1398867300.0	35.7674676197
4038	1398946200.0	63.2751562076
4038	1398953700.0	69.0836678704
4038	1399032600.0	28.3826988954
4038	1399040100.0	53.2338375252
4038	1399119000.0	20.254476153
4038	1399126500.0	32.2849915926
4038	1399133700.0	6.98145411392
4038	1399205700.0	11.380614888
4038	1399213200.0	9.22541227295
4038	1399291800.0	17.3992508118
4038	1399299300.0	28.6248988675
4038	1399378200.0	134.227877947
4038	1399385700.0	163.030249216
4038	1399464000.0	62.2647630189
4038	1399472400.0	62.2129181765
4038	1399551000.0	22.5510092953
4038	1399558800.0	64.2197646133
4038	1399637400.0	31.3213345498
4038	1399644900.0	23.088288724
4038	1399653900.0	62.1778433612
4038	1399723800.0	36.8082966635
4038	1399731300.0	39.5532293783
4038	1399739700.0	34.4423178066
4038	1399810500.0	51.2766974678
4038	1400069700.0	24.0049552074
4038	1400076900.0	14.1333702954
4038	1400335200.0	15.0457222967
4038	1400415300.0	0.776919658603
4038	1403100600.0	5.45298711961
4038	1403361300.0	33.1214253194
4038	1414502100.0	132.598495989
3476	1403108100.0	7.50417346528
